strain	stressMPA
0.047806504	341.2654323
0.047847154	341.2654323
0.047886178	341.2654323
0.047926829	341.5044761
0.047969105	341.5044761
0.048009756	341.6235742
0.048050406	341.7426455
0.048091057	341.8617169
0.048130081	341.9816893
0.048170731	341.8617169
0.048213008	341.7426455
0.048253658	341.6235742
0.048294309	341.8617169
0.048334959	341.9816893
0.048373983	342.1007607
0.04841626	342.2198587
0.04845691	342.2198587
0.048497561	342.2198587
0.048538211	342.2198587
0.048577235	342.1007607
0.048617886	342.2198587
0.048660162	342.2198587
0.048700813	342.3389301
0.048741463	342.3389301
0.048782113	342.4589025
0.048821138	342.5779739
0.048861788	342.5779739
0.048904065	342.5779739
0.048944715	342.4589025
0.048985365	342.4589025
0.049026016	342.5779739
0.04906504	342.6970452
0.049107317	342.8161433
0.049147967	342.9361157
0.049188617	342.9361157
0.049229268	342.9361157
0.049268292	342.9361157
0.049308943	342.9361157
0.049351219	342.9361157
0.04939187	343.0551871
0.04943252	343.2933564
0.04947317	343.2933564
0.049512195	343.2933564
0.049552845	343.2933564
0.049595122	343.2933564
0.049635772	343.2933564
0.049676422	343.2933564
0.049717073	343.1742584
0.049756097	343.2933564
0.049798374	343.5324002
0.049839024	343.5324002
0.049879674	343.6514716
0.049920325	343.6514716
0.049960975	343.5324002
0.05	343.5324002
0.050042276	343.5324002
0.050082926	343.6514716
0.050123577	343.7705439
0.050164227	343.8896419
0.050203252	343.8896419
0.050243902	343.8896419
0.050286178	344.0095868
0.050326829	344.0095868
0.050367479	344.1286848
0.05040813	344.0095868
0.050447154	344.0095868
0.05048943	344.1286848
0.050530081	344.1286848
0.050570731	344.1286848
0.050611382	344.247757
0.050652032	344.3668284
0.050691057	344.247757
0.050733333	344.3668284
0.050773983	344.3668284
0.050814634	344.3668284
0.050855284	344.4868
0.050894309	344.6058722
0.050934959	344.4868
0.050977235	344.6058722
0.051017886	344.6058722
0.051058536	344.6058722
0.051099187	344.7249702
0.051138211	344.6058722
0.051178861	344.7249702
0.051221138	344.7249702
0.051261788	344.8440416
0.051302439	344.9631129
0.051343089	345.0830854
0.051382113	345.2021568
0.05142439	345.0830854
0.05146504	345.0830854
0.051505691	345.0830854
0.051546341	345.0830854
0.051585365	345.2021568
0.051626016	345.3212548
0.051668292	345.2021568
0.051708943	345.2021568
0.051749593	345.2021568
0.051790244	345.3212548
0.051829268	345.3212548
0.051869918	345.3212548
0.051912195	345.3212548
0.051952845	345.4403261
0.051993496	345.4403261
0.052034146	345.5602986
0.05207317	345.6793699
0.052115447	345.6793699
0.052156097	345.6793699
0.052196748	345.6793699
0.052237398	345.5602986
0.052276422	345.6793699
0.052317073	345.7984413
0.052359349	345.9175393
0.0524	345.9175393
0.05244065	346.0366116
0.0524813	346.0366116
0.052520325	346.0366116
0.052560975	346.0366116
0.052603252	346.0366116
0.052643902	346.0366116
0.052684552	346.1565831
0.052725203	346.2756545
0.052764227	346.2756545
0.052806504	346.2756545
0.052847154	346.2756545
0.052887804	346.2756545
0.052928455	346.2756545
0.052969105	346.2756545
0.05300813	346.1565831
0.053050406	346.3947267
0.053091057	346.5138248
0.053131707	346.6337963
0.053172357	346.6337963
0.053211382	346.7528677
0.053252032	346.7528677
0.053294309	346.7528677
0.053334959	346.6337963
0.053375609	346.6337963
0.05341626	346.7528677
0.053455284	346.9910379
0.053497561	346.9910379
0.053538211	346.9910379
0.053578861	346.9910379
0.053619512	346.9910379
0.053660162	346.8719399
0.053699187	346.8719399
0.053741463	346.8719399
0.053782113	346.9910379
0.053822764	347.1109828
0.053863414	347.2300809
0.053902439	347.2300809
0.053943089	347.2300809
0.053985365	347.2300809
0.054026016	347.2300809
0.054066666	347.2300809
0.054107317	347.2300809
0.054146341	347.4682245
0.054188617	347.5873225
0.054229268	347.5873225
0.054269918	347.7072683
0.054310569	347.5873225
0.054351219	347.5873225
0.054390244	347.7072683
0.05443252	347.7072683
0.05447317	347.7072683
0.054513821	347.8263663
0.054554471	347.8263663
0.054593496	347.8263663
0.054634146	348.064509
0.054676422	348.064509
0.054717073	348.064509
0.054757723	348.064509
0.054798374	348.064509
0.054837398	348.064509
0.054879674	348.1844815
0.054920325	348.3035528
0.054960975	348.3035528
0.055001626	348.3035528
0.055042276	348.4226508
0.0550813	348.4226508
0.055123577	348.5417222
0.055164227	348.5417222
0.055204878	348.5417222
0.055245528	348.5417222
0.055284552	348.6607936
0.055325203	348.6607936
0.055367479	348.6607936
0.05540813	348.780766
0.05544878	348.6607936
0.05548943	348.6607936
0.055528455	348.5417222
0.055570731	348.6607936
0.055611382	348.780766
0.055652032	348.780766
0.055692683	348.780766
0.055733333	348.780766
0.055772357	348.780766
0.055814634	348.8998374
0.055855284	348.8998374
0.055895935	348.8998374
0.055936585	348.780766
0.055977235	348.780766
0.05601626	348.8998374
0.056058536	348.8998374
0.056099187	348.8998374
0.056139837	349.1380076
0.056180487	349.1380076
0.056219512	349.1380076
0.056261788	349.0189354
0.056302439	349.0189354
0.056343089	349.0189354
0.056383739	349.1380076
0.05642439	349.1380076
0.056463414	349.1380076
0.056505691	349.3770506
0.056546341	349.4961228
0.056586991	349.4961228
0.056627642	349.4961228
0.056668292	349.4961228
0.056707317	349.6152208
0.056749593	349.7351924
0.056790244	349.7351924
0.056830894	349.7351924
0.056871544	349.973336
0.056910569	349.973336
0.056952845	350.0924074
0.056993496	349.973336
0.057034146	349.973336
0.057074796	350.0924074
0.057115447	350.2115054
0.057154471	350.2115054
0.057196748	350.3314769
0.057237398	350.4505492
0.057278048	350.4505492
0.057318699	350.4505492
0.057359349	350.4505492
0.057398374	350.3314769
0.05744065	350.3314769
0.0574813	350.5696205
0.057521951	350.6887186
0.057562601	350.6887186
0.057601626	350.8086644
0.057643902	350.6887186
0.057684552	350.6887186
0.057725203	350.6887186
0.057765853	350.6887186
0.057806504	350.8086644
0.057845528	350.8086644
0.057887804	350.8086644
0.057928455	350.8086644
0.057969105	350.8086644
0.058009756	350.8086644
0.058050406	350.8086644
0.05808943	350.8086644
0.058131707	350.8086644
0.058172357	350.9277624
0.058213008	351.0468337
0.058253658	351.1659051
0.058292683	351.1659051
0.058333333	351.2858775
0.058375609	351.1659051
0.05841626	351.1659051
0.05845691	351.1659051
0.058497561	351.2858775
0.058536585	351.4049489
0.058578861	351.5240469
0.058619512	351.4049489
0.058660162	351.5240469
0.058700813	351.5240469
0.058741463	351.5240469
0.058780487	351.5240469
0.058822764	351.4049489
0.058863414	351.5240469
0.058904065	351.6431183
0.058944715	351.7621896
0.058985365	351.7621896
0.05902439	351.7621896
0.059066666	351.6431183
0.059107317	351.5240469
0.059147967	351.6431183
0.059188617	351.7621896
0.059227642	351.7621896
0.059269918	351.8821621
0.059310569	352.0012334
0.059351219	352.0012334
0.05939187	352.0012334
0.05943252	352.0012334
0.059471544	352.0012334
0.059513821	352.0012334
0.059554471	351.8821621
0.059595122	351.8821621
0.059635772	352.0012334
0.059676422	352.1203315
0.059715447	352.1203315
0.059757723	352.2394028
0.059798374	352.2394028
0.059839024	352.1203315
0.059879674	352.1203315
0.059918699	352.0012334
0.059960975	352.0012334
0.060001626	352.1203315
0.060042276	352.2394028
0.060082926	352.1203315
0.060123577	352.1203315
0.060162601	352.1203315
0.060204878	352.1203315
0.060245528	352.1203315
0.060286178	352.1203315
0.060326829	352.1203315
0.060367479	352.1203315
0.060406504	352.2394028
0.06044878	352.2394028
0.06048943	352.2394028
0.060530081	352.2394028
0.060570731	352.2394028
0.060609756	352.2394028
0.060652032	352.2394028
0.060692683	352.3593753
0.060733333	352.4784466
0.060773983	352.7166169
0.060814634	352.7166169
0.060853658	352.7166169
0.060895935	352.8356883
0.060936585	352.8356883
0.060977235	352.8356883
0.061017886	352.7166169
0.061058536	352.7166169
0.061097561	352.8356883
0.061139837	352.9556598
0.061180487	352.9556598
0.061221138	353.0747321
0.061261788	353.1938034
0.061300813	353.3129014
0.061343089	353.3129014
0.061383739	353.1938034
0.06142439	353.1938034
0.06146504	353.3129014
0.061505691	353.432873
0.061544715	353.432873
0.061586991	353.5519453
0.061627642	353.5519453
0.061668292	353.5519453
0.061708943	353.6710166
0.061749593	353.6710166
0.061788617	353.6710166
0.061830894	353.790088
0.061871544	353.9100604
0.061912195	353.9100604
0.061952845	354.0291584
0.061993496	354.0291584
0.062034146	354.0291584
0.062074796	354.0291584
0.062115447	353.9100604
0.062156097	354.0291584
0.062196748	354.1482298
0.062235772	354.1482298
0.062278048	354.1482298
0.062318699	354.2673012
0.062359349	354.3863725
0.0624	354.3863725
0.06244065	354.506345
0.062479674	354.3863725
0.062521951	354.3863725
0.062562601	354.506345
0.062603252	354.506345
0.062643902	354.506345
0.062684552	354.625443
0.062725203	354.7445144
0.062765853	354.7445144
0.062806504	354.7445144
0.062847154	354.625443
0.062887804	354.625443
0.062926829	354.7445144
0.062969105	354.7445144
0.063009756	354.7445144
0.063050406	354.8635857
0.063091057	354.9835582
0.063131707	354.8635857
0.063170731	354.8635857
0.063213008	354.8635857
0.063253658	354.8635857
0.063294309	354.9835582
0.063334959	354.9835582
0.063375609	354.9835582
0.063417886	355.1026295
0.06345691	355.1026295
0.063497561	355.2217275
0.063538211	355.2217275
0.063578861	355.1026295
0.063617886	355.1026295
0.063660162	355.2217275
0.063700813	355.3407989
0.063741463	355.3407989
0.063782113	355.4607713
0.063822764	355.5798427
0.063861788	355.4607713
0.063904065	355.4607713
0.063944715	355.4607713
0.063985365	355.5798427
0.064026016	355.6989141
0.064066666	355.6989141
0.064108943	355.5798427
0.064147967	355.6989141
0.064188617	355.8180121
0.064229268	355.8180121
0.064269918	355.8180121
0.064308943	355.6989141
0.064351219	355.6989141
0.06439187	355.8180121
0.06443252	355.9370843
0.06447317	356.0570559
0.064513821	355.9370843
0.064552845	356.0570559
0.064595122	356.0570559
0.064635772	356.0570559
0.064676422	356.0570559
0.064717073	356.0570559
0.064757723	356.1761273
0.0648	356.2951995
0.064839024	356.1761273
0.064879674	356.1761273
0.064920325	356.2951995
0.064960975	356.2951995
0.065001626	356.2951995
0.065042276	356.1761273
0.065082926	356.1761273
0.065123577	356.2951995
0.065164227	356.2951995
0.065204878	356.2951995
0.065243902	356.1761273
0.065286178	356.4142975
0.065326829	356.2951995
0.065367479	356.2951995
0.06540813	356.2951995
0.06544878	356.4142975
0.065487804	356.4142975
0.065530081	356.5342691
0.065570731	356.5342691
0.065611382	356.5342691
0.065652032	356.7724127
0.065692683	356.7724127
0.065733333	356.7724127
0.065773983	356.6533413
0.065814634	356.6533413
0.065855284	356.7724127
0.065895935	356.891484
0.065934959	356.891484
0.065977235	357.0105821
0.066017886	357.1305545
0.066058536	357.2496259
0.066099187	357.3686972
0.066139837	357.4877686
0.066178861	357.607741
0.066221138	357.7268391
0.066261788	357.8459104
0.066302439	357.7268391
0.066343089	357.607741
0.066383739	357.4877686
0.066426016	357.1305545
0.06646504	356.891484
0.066505691	356.6533413
0.066546341	356.4142975
0.066586991	356.2951995
0.066626016	356.2951995
0.066668292	356.1761273
0.066708943	356.1761273
0.066749593	356.1761273
0.066790244	356.0570559
0.066830894	356.0570559
0.066869918	356.0570559
0.066912195	356.0570559
0.066952845	356.0570559
0.066993496	356.1761273
0.067034146	356.1761273
0.067074796	356.1761273
0.067117073	356.2951995
0.067156097	356.2951995
0.067196748	356.1761273
0.067237398	356.1761273
0.067278048	356.1761273
0.067317073	356.2951995
0.067359349	356.4142975
0.0674	356.4142975
0.06744065	356.5342691
0.0674813	356.5342691
0.067521951	356.5342691
0.067560975	356.5342691
0.067603252	356.5342691
0.067643902	356.6533413
0.067684552	356.7724127
0.067725203	356.891484
0.067765853	356.891484
0.06780813	357.0105821
0.067847154	356.891484
0.067887804	357.0105821
0.067928455	357.0105821
0.067969105	357.0105821
0.068009756	357.0105821
0.068050406	357.2496259
0.068091057	357.3686972
0.068131707	357.3686972
0.068172357	357.3686972
0.068213008	357.3686972
0.068252032	357.4877686
0.068294309	357.4877686
0.068334959	357.607741
0.068375609	357.607741
0.06841626	357.7268391
0.06845691	357.9649818
0.068499187	357.8459104
0.068538211	357.8459104
0.068578861	357.8459104
0.068619512	357.8459104
0.068660162	357.9649818
0.068700813	357.9649818
0.068741463	357.9649818
0.068782113	358.0849542
0.068822764	358.2040256
0.068863414	358.3231236
0.068904065	358.3231236
0.068943089	358.3231236
0.068985365	358.3231236
0.069026016	358.3231236
0.069066666	358.3231236
0.069107317	358.442195
0.069147967	358.442195
0.069190244	358.5612672
0.069229268	358.5612672
0.069269918	358.5612672
0.069310569	358.5612672
0.069351219	358.5612672
0.06939187	358.6812388
0.069434146	358.6812388
0.06947317	358.6812388
0.069513821	358.6812388
0.069554471	358.8003101
0.069595122	358.8003101
0.069634146	358.9194082
0.069676422	358.9194082
0.069717073	358.8003101
0.069757723	358.9194082
0.069798374	358.9194082
0.069839024	358.9194082
0.0698813	359.0384804
0.069920325	359.0384804
0.069960975	359.0384804
0.070001626	359.158452
0.070042276	359.158452
0.070082926	359.158452
0.070125203	359.158452
0.070164227	359.158452
0.070204878	359.158452
0.070245528	359.2775233
0.070286178	359.2775233
0.070325203	359.2775233
0.070367479	359.2775233
0.07040813	359.3965956
0.07044878	359.3965956
0.07048943	359.3965956
0.070530081	359.3965956
0.070572357	359.3965956
0.070611382	359.3965956
0.070652032	359.3965956
0.070692683	359.5156936
0.070733333	359.634765
0.070773983	359.7547374
0.07081626	359.634765
0.070855284	359.634765
0.070895935	359.5156936
0.070936585	359.634765
0.070977235	359.7547374
0.071017886	359.7547374
0.071058536	359.7547374
0.071099187	359.8738088
0.071139837	359.8738088
0.071180487	359.9928801
0.071221138	359.8738088
0.071263414	359.7547374
0.071302439	359.7547374
0.071343089	359.8738088
0.071383739	359.9928801
0.07142439	360.1119781
0.07146504	360.1119781
0.071507317	360.2319506
0.071546341	360.2319506
0.071586991	360.1119781
0.071627642	360.1119781
0.071668292	360.1119781
0.071708943	360.2319506
0.071749593	360.2319506
0.071790244	360.3510219
0.071830894	360.2319506
0.071871544	360.3510219
0.071912195	360.4700933
0.071954471	360.4700933
0.071993496	360.3510219
0.072034146	360.3510219
0.072074796	360.3510219
0.072115447	360.4700933
0.072156097	360.5891647
0.072198374	360.7091371
0.072237398	360.7091371
0.072278048	360.5891647
0.072318699	360.5891647
0.072359349	360.4700933
0.0724	360.4700933
0.072442276	360.5891647
0.0724813	360.8282351
0.072521951	360.8282351
0.072562601	360.7091371
0.072603252	360.8282351
0.072645528	360.8282351
0.072684552	360.8282351
0.072725203	360.7091371
0.072765853	360.7091371
0.072806504	360.8282351
0.072847154	360.8282351
0.07288943	360.9473065
0.072928455	360.9473065
0.072969105	361.0663779
0.073009756	360.8282351
0.073050406	360.8282351
0.073091057	360.8282351
0.073133333	360.8282351
0.073172357	361.0663779
0.073213008	361.0663779
0.073253658	361.0663779
0.073294309	361.0663779
0.073333333	361.0663779
0.073375609	361.0663779
0.07341626	361.1854501
0.07345691	361.1854501
0.073497561	361.1854501
0.073538211	361.1854501
0.073580487	361.3054217
0.073619512	361.1854501
0.073660162	361.3054217
0.073700813	361.4245197
0.073741463	361.3054217
0.073782113	361.3054217
0.07382439	361.3054217
0.073863414	361.3054217
0.073904065	361.4245197
0.073944715	361.543591
0.073985365	361.4245197
0.074026016	361.543591
0.074066666	361.543591
0.074107317	361.543591
0.074147967	361.543591
0.074188617	361.543591
0.074229268	361.543591
0.074271544	361.543591
0.074310569	361.543591
0.074351219	361.543591
0.07439187	361.6626633
0.07443252	361.6626633
0.07447317	361.543591
0.074515447	361.6626633
0.074554471	361.543591
0.074595122	361.6626633
0.074635772	361.7826349
0.074676422	361.9017062
0.074717073	362.0208042
0.074757723	362.259848
0.074798374	362.4979916
0.074839024	362.736161
0.074879674	362.9752048
0.074920325	363.0942762
0.074962601	363.3333467
0.075001626	363.5714894
0.075042276	363.6905607
0.075082926	363.8096588
0.075123577	364.0487026
0.075164227	364.2868462
0.075206504	364.2868462
0.075245528	364.2868462
0.075286178	364.2868462
0.075326829	364.2868462
0.075367479	364.4068177
0.07540813	364.6449871
0.075450406	364.7640594
0.07548943	364.7640594
0.075530081	364.5259158
0.075570731	364.1677739
0.075611382	363.5714894
0.075653658	363.0942762
0.075692683	362.736161
0.075733333	362.4979916
0.075773983	362.3789194
0.075814634	362.259848
0.075855284	362.1398765
0.075897561	361.9017062
0.075936585	361.7826349
0.075977235	361.6626633
0.076017886	361.4245197
0.076058536	361.0663779
0.076099187	361.0663779
0.076141463	361.0663779
0.076180487	361.0663779
0.076221138	361.1854501
0.076261788	361.1854501
0.076302439	361.1854501
0.076344715	361.1854501
0.076383739	361.0663779
0.07642439	361.1854501
0.07646504	361.3054217
0.076505691	361.543591
0.076546341	361.543591
0.076588617	361.543591
0.076627642	361.6626633
0.076668292	361.543591
0.076708943	361.543591
0.076749593	361.543591
0.076790244	361.543591
0.07683252	361.6626633
0.076871544	361.7826349
0.076912195	361.9017062
0.076952845	361.9017062
0.076993496	362.0208042
0.077035772	361.9017062
0.077074796	361.9017062
0.077115447	361.9017062
0.077156097	361.9017062
0.077196748	362.0208042
0.077237398	362.1398765
0.077279674	362.1398765
0.077318699	362.259848
0.077359349	362.1398765
0.0774	362.1398765
0.07744065	362.259848
0.0774813	362.259848
0.077523577	362.259848
0.077562601	362.3789194
0.077603252	362.4979916
0.077643902	362.4979916
0.077684552	362.4979916
0.077726829	362.6170897
0.077765853	362.6170897
0.077806504	362.6170897
0.077847154	362.6170897
0.077887804	362.736161
0.077928455	362.8561326
0.077970731	362.8561326
0.078009756	362.8561326
0.078050406	362.8561326
0.078091057	362.9752048
0.078131707	362.9752048
0.078172357	362.9752048
0.078214634	362.9752048
0.078253658	362.9752048
0.078294309	362.9752048
0.078334959	363.0942762
0.078375609	363.0942762
0.078417886	363.0942762
0.078458536	363.2133742
0.078497561	363.2133742
0.078538211	363.2133742
0.078578861	363.0942762
0.078619512	363.2133742
0.078661788	363.3333467
0.078700813	363.452418
0.078741463	363.3333467
0.078782113	363.3333467
0.078822764	363.452418
0.078863414	363.452418
0.078905691	363.5714894
0.078944715	363.452418
0.078985365	363.452418
0.079026016	363.452418
0.079066666	363.5714894
0.079108943	363.6905607
0.079149593	363.6905607
0.079188617	363.8096588
0.079229268	363.6905607
0.079269918	363.6905607
0.079310569	363.5714894
0.079352845	363.5714894
0.07939187	363.6905607
0.07943252	363.6905607
0.07947317	363.6905607
0.079513821	363.6905607
0.079554471	363.8096588
0.079596748	363.9296312
0.079635772	363.9296312
0.079676422	363.8096588
0.079717073	363.6905607
0.079757723	363.8096588
0.0798	363.9296312
0.07984065	364.0487026
0.079879674	364.0487026
0.079920325	364.1677739
0.079960975	364.0487026
0.080001626	364.0487026
0.080043902	364.0487026
0.080082926	364.0487026
0.080123577	364.1677739
0.080164227	364.2868462
0.080204878	364.1677739
0.080245528	364.2868462
0.080287804	364.4068177
0.080326829	364.4068177
0.080367479	364.2868462
0.08040813	364.1677739
0.08044878	364.1677739
0.08048943	364.2868462
0.080531707	364.4068177
0.080570731	364.4068177
0.080611382	364.5259158
0.080652032	364.6449871
0.080692683	364.5259158
0.080734959	364.5259158
0.080773983	364.5259158
0.080814634	364.5259158
0.080855284	364.6449871
0.080895935	364.6449871
0.080936585	364.6449871
0.080978861	364.6449871
0.081017886	364.7640594
0.081058536	364.7640594
0.081099187	364.7640594
0.081139837	364.6449871
0.081180487	364.6449871
0.081222764	364.7640594
0.081261788	364.8840309
0.081302439	364.8840309
0.081343089	365.0031023
0.081383739	364.8840309
0.081426016	364.7640594
0.081466666	364.7640594
0.081505691	364.7640594
0.081546341	364.8840309
0.081586991	365.1222003
0.081627642	365.2412725
0.081669918	365.1222003
0.081708943	365.1222003
0.081749593	365.2412725
0.081790244	365.1222003
0.081830894	365.1222003
0.081871544	365.1222003
0.081913821	365.1222003
0.081952845	365.1222003
0.081993496	365.3603439
0.082034146	365.3603439
0.082074796	365.4803155
0.082117073	365.3603439
0.082157723	365.2412725
0.082196748	365.3603439
0.082237398	365.3603439
0.082278048	365.3603439
0.082318699	365.4803155
0.082360975	365.4803155
0.0824	365.4803155
0.08244065	365.4803155
0.0824813	365.4803155
0.082521951	365.3603439
0.082562601	365.4803155
0.082604878	365.3603439
0.082643902	365.3603439
0.082684552	365.4803155
0.082725203	365.5993877
0.082765853	365.4803155
0.08280813	365.5993877
0.08284878	365.5993877
0.082887804	365.5993877
0.082928455	365.5993877
0.082969105	365.5993877
0.083009756	365.5993877
0.083052032	365.7184857
0.083091057	365.8375571
0.083131707	365.8375571
0.083172357	365.8375571
0.083213008	365.8375571
0.083253658	365.8375571
0.083295935	365.8375571
0.083334959	365.8375571
0.083375609	365.8375571
0.08341626	365.9575287
0.08345691	366.0766009
0.083499187	365.9575287
0.083539837	366.0766009
0.083578861	366.0766009
0.083619512	366.0766009
0.083660162	366.1956723
0.083700813	366.3147703
0.083743089	366.3147703
0.083782113	366.4338416
0.083822764	366.5538141
0.083863414	366.6728855
0.083904065	366.6728855
0.083944715	366.9110548
0.083986991	366.9110548
0.084026016	366.9110548
0.084066666	366.9110548
0.084107317	367.0310273
0.084147967	367.1500986
0.084190244	367.3882414
0.084230894	367.5082138
0.084269918	367.5082138
0.084310569	367.6273118
0.084351219	367.6273118
0.08439187	367.7463832
0.084434146	367.7463832
0.084474796	367.7463832
0.084513821	367.8654554
0.084554471	367.9845268
0.084595122	367.9845268
0.084635772	368.1044984
0.084678048	368.2235964
0.084717073	368.3426686
0.084757723	368.3426686
0.084798374	368.2235964
0.084839024	368.2235964
0.0848813	368.2235964
0.084921951	368.3426686
0.084960975	368.3426686
0.085001626	368.46174
0.085042276	368.46174
0.085082926	368.3426686
0.085125203	368.3426686
0.085165853	368.2235964
0.085204878	368.1044984
0.085245528	368.1044984
0.085286178	367.9845268
0.085326829	367.9845268
0.085369105	367.9845268
0.08540813	367.8654554
0.08544878	367.5082138
0.08548943	367.26917
0.085530081	367.0310273
0.085572357	367.0310273
0.085613008	367.0310273
0.085652032	367.0310273
0.085692683	367.0310273
0.085733333	367.0310273
0.085773983	367.1500986
0.08581626	367.1500986
0.08585691	367.1500986
0.085895935	367.1500986
0.085936585	367.0310273
0.085977235	367.0310273
0.086017886	367.1500986
0.086060162	367.1500986
0.086099187	367.1500986
0.086139837	367.26917
0.086180487	367.1500986
0.086221138	367.0310273
0.086263414	366.7919568
0.086304065	366.6728855
0.086343089	366.6728855
0.086383739	366.5538141
0.08642439	366.3147703
0.08646504	366.3147703
0.086507317	366.4338416
0.086547967	366.3147703
0.086586991	366.4338416
0.086627642	366.4338416
0.086668292	366.5538141
0.086708943	366.5538141
0.086751219	366.6728855
0.086790244	366.6728855
0.086830894	366.6728855
0.086871544	366.9110548
0.086912195	366.7919568
0.086954471	366.7919568
0.086995122	366.6728855
0.087034146	366.6728855
0.087074796	366.7919568
0.087115447	366.9110548
0.087156097	366.9110548
0.087198374	366.9110548
0.087239024	367.0310273
0.087278048	367.0310273
0.087318699	367.0310273
0.087359349	367.0310273
0.0874	366.9110548
0.087442276	367.0310273
0.087482926	367.1500986
0.087521951	367.1500986
0.087562601	367.1500986
0.087603252	367.26917
0.087645528	367.26917
0.087686178	367.26917
0.087725203	367.26917
0.087765853	367.1500986
0.087806504	367.3882414
0.087847154	367.5082138
0.08788943	367.3882414
0.087930081	367.3882414
0.087969105	367.5082138
0.088009756	367.5082138
0.088050406	367.5082138
0.088091057	367.3882414
0.088133333	367.3882414
0.088173983	367.5082138
0.088213008	367.6273118
0.088253658	367.6273118
0.088294309	367.7463832
0.088334959	367.7463832
0.088377235	367.6273118
0.08841626	367.6273118
0.08845691	367.6273118
0.088497561	367.7463832
0.088538211	367.7463832
0.088580487	367.7463832
0.088621138	367.7463832
0.088660162	367.8654554
0.088700813	367.9845268
0.088741463	367.9845268
0.088782113	368.1044984
0.08882439	367.9845268
0.08886504	367.8654554
0.088904065	367.9845268
0.088944715	368.1044984
0.088985365	368.1044984
0.089026016	368.1044984
0.089068292	368.1044984
0.089107317	367.9845268
0.089147967	367.9845268
0.089188617	368.1044984
0.089229268	368.1044984
0.089271544	368.2235964
0.089312195	368.2235964
0.089351219	368.2235964
0.08939187	368.2235964
0.08943252	368.3426686
0.08947317	368.2235964
0.089515447	368.2235964
0.089556097	368.1044984
0.089595122	368.1044984
0.089635772	368.2235964
0.089676422	368.46174
0.089717073	368.46174
0.089759349	368.5817115
0.089798374	368.5817115
0.089839024	368.3426686
0.089879674	368.3426686
0.089920325	368.3426686
0.089962601	368.46174
0.090003252	368.5817115
0.090042276	368.7007838
0.090082926	368.7007838
0.090123577	368.5817115
0.090164227	368.5817115
0.090206504	368.5817115
0.090247154	368.5817115
0.090286178	368.5817115
0.090326829	368.5817115
0.090367479	368.7007838
0.09040813	368.8198818
0.090450406	368.8198818
0.090491057	368.9389532
0.090530081	368.9389532
0.090570731	368.8198818
0.090611382	368.8198818
0.090653658	368.7007838
0.090694309	368.8198818
0.090733333	368.8198818
0.090773983	369.0589247
0.090814634	369.0589247
0.090855284	369.0589247
0.090897561	369.0589247
0.090938211	368.9389532
0.090977235	369.0589247
0.091017886	369.0589247
0.091058536	369.0589247
0.091099187	369.177997
0.091141463	369.2970683
0.091182113	369.2970683
0.091221138	369.2970683
0.091261788	369.177997
0.091302439	369.177997
0.091344715	369.177997
0.091385365	369.177997
0.09142439	369.177997
0.09146504	369.2970683
0.091505691	369.4161664
0.091546341	369.4161664
0.091588617	369.4161664
0.091629268	369.2970683
0.091668292	369.2970683
0.091708943	369.4161664
0.091749593	369.4161664
0.091790244	369.4161664
0.09183252	369.5352377
0.09187317	369.6552102
0.091912195	369.6552102
0.091952845	369.5352377
0.091993496	369.5352377
0.092035772	369.5352377
0.092076422	369.6552102
0.092115447	369.5352377
0.092156097	369.5352377
0.092196748	369.6552102
0.092237398	369.7742815
0.092279674	369.7742815
0.092320325	369.7742815
0.092359349	369.7742815
0.0924	369.7742815
0.09244065	369.7742815
0.0924813	369.7742815
0.092523577	369.7742815
0.092564227	369.8933529
0.092603252	369.8933529
0.092643902	369.7742815
0.092684552	369.8933529
0.092726829	369.8933529
0.092767479	369.8933529
0.092806504	369.8933529
0.092847154	369.8933529
0.092887804	369.8933529
0.092928455	369.8933529
0.092970731	369.8933529
0.093011382	370.0124509
0.093050406	370.1323967
0.093091057	370.1323967
0.093131707	370.1323967
0.093172357	370.0124509
0.093214634	370.0124509
0.093255284	370.0124509
0.093294309	370.1323967
0.093334959	370.2514947
0.093375609	370.2514947
0.093417886	370.2514947
0.093458536	370.3705661
0.093499187	370.3705661
0.093538211	370.4896374
0.093578861	370.3705661
0.093619512	370.3705661
0.093661788	370.3705661
0.093702439	370.4896374
0.093741463	370.6087354
0.093782113	370.7286812
0.093822764	370.8477793
0.093863414	370.8477793
0.093905691	370.8477793
0.093946341	370.8477793
0.093985365	370.8477793
0.094026016	371.0859229
0.094066666	371.2058944
0.094108943	371.2058944
0.094149593	371.3249924
0.094190244	371.3249924
0.094229268	371.3249924
0.094269918	371.4440647
0.094310569	371.3249924
0.094352845	371.3249924
0.094393496	371.4440647
0.09443252	371.6831076
0.09447317	371.8021799
0.094513821	371.9212779
0.094554471	372.0403492
0.094596748	371.9212779
0.094637398	371.8021799
0.094676422	371.8021799
0.094717073	371.8021799
0.094757723	372.0403492
0.0948	372.1594206
0.09484065	372.1594206
0.0948813	372.2793931
0.094920325	372.3984644
0.094960975	372.3984644
0.095001626	372.2793931
0.095043902	372.2793931
0.095084552	372.1594206
0.095123577	372.2793931
0.095164227	372.3984644
0.095204878	372.5175624
0.095245528	372.5175624
0.095287804	372.5175624
0.095328455	372.3984644
0.095367479	372.3984644
0.09540813	372.2793931
0.09544878	372.0403492
0.09548943	372.0403492
0.095531707	371.9212779
